id,face_width_mean,face_height_mean,face_area_mean,face_center_x_mean,face_center_y_mean,EAR_mean,EAR_std,head_motion_std,pitch_mean,pitch_std,yaw_mean,yaw_std,roll_mean,roll_std
1186,289.44454366510564,230.265015038577,66659.08462297934,351.2305112318559,225.3556488860737,0.17261085379854382,0.036647996205377974,4.618582733661519,-0.6565250653978526,3.0774113719564844,-1.4051793630287022,0.6583632717352701,3.9042838530414072,0.5951286270724024
1187,141.99701046121532,157.725730271175,22400.099348498286,310.67042087686474,306.03911556046586,0.35867363336004304,0.05393465102524244,5.58947967592357,-2.1680923986729774,2.3591673662952273,-1.2139250123176308,2.607269282952567,-4.215095432447346,2.1136647975117944
1188,159.13224672016344,184.1407238809686,29307.438375552778,371.9321009987279,337.44183389764083,0.25413880014682,0.08294472926066791,4.861868847636464,-4.801152352006205,1.847465288948472,-0.8214257422226812,0.9266397428175647,0.47465216823156414,2.1384415332323967
1189,131.0038467815944,144.59589089666093,18951.008012620598,272.23791343825206,237.5560873746872,0.3310452893550738,0.08841667357901858,5.979920165799954,-19.437024541504634,7.094139907961875,0.7061330931108729,3.45920931099877,3.7508450777018885,3.3958268089414028
1190,81.3115119934082,89.02985132657565,7238.461954387456,307.67767466031586,265.1704050944402,0.2880067342466758,0.12915281852220775,5.938755643212154,-8.721021573668246,3.460464570580977,-10.596866307761852,8.471739241055158,1.3789303293637105,3.6996585030399687
1191,126.57962799072266,141.6075173546286,17966.672727140543,340.30541700475356,344.71407357384174,0.34915736912647655,0.06418303955095535,5.549858586936902,9.777620309614486,6.043251507855417,-1.6878432755906125,3.739399572725265,5.858506399301435,7.038754354205568
1192,127.36866133553642,152.31611456189836,19402.22484547945,370.1877614430019,301.82556458881925,0.40932901471123345,0.10498914290127662,2.0833309344806867,2.3847166844608005,0.7191637797667634,-2.657511888471196,1.1120539945130894,-3.4914779410697507,1.3132674396562896
1193,179.9983396984282,225.71722439357214,40651.16116168885,353.66453443254744,209.55570152827673,0.3230315344310298,0.1297628809250525,7.644811155542788,0.5062781170378231,3.766768572402299,0.6511619290648442,2.1085080681486437,-2.2929066872862607,3.576937476604399
1194,194.80245113372803,239.70460438728333,46737.73146375093,372.16724252700806,239.00080811977386,0.3625641423845853,0.04687641174689465,12.50596416756262,2.6530855181930653,3.5009036969985567,-4.871693529837301,4.782865159275865,-4.115608053284661,1.5856697504071473
1195,177.85345758710588,223.3524697167533,39882.86763123899,301.52274336133684,290.94655547823226,0.2862240042287972,0.07686546589395349,14.424807730928551,-2.6235376866719684,3.1787100102819723,-10.466578117213261,6.4410063032429905,2.0064302567914187,2.487243739315598
