id,head_centering_score_mean,absolute_shoulder_slope_mean,shoulder_slope_var,shoulder_width_mean,shoulder_width_var,nose_shoulder_dist_mean,nose_shoulder_dist_var,hand_speed_mean,hand_to_face_touches,crossed_arms_score,core_speed_mean,posture_shift_count,engagement_score,agitation_score
0087,0.039949352400643484,0.08512606997751221,0.00011726263890639535,0.5491710109370095,1.8343637357922296e-05,0.3016689049346106,0.0002136494574509468,0.03087882948854463,0,1.1531075418122267,0.004729416820229002,0,5.485391101349573,0
0088,0.015430671879854958,0.08749257418395838,0.00021845375582267324,0.5550301136339412,0.00013127012357618028,0.39671159834812975,0.00033489141758555606,0.026328858593297973,0,1.0947339466121135,0.006825884922141981,2,5.536557078875284,2
0089,0.020034200547077403,0.028976438420173153,0.0006510655556895121,0.4180101093762519,0.00012023864439664504,0.2833242205922137,0.0003757535930124569,0.09676407878547427,0,0.7050222093067072,0.007892754383061766,14,4.174950754333856,14
0090,0.013013199082127324,0.038800115210875924,0.0003884708827207534,0.42308584451675413,0.0001349725761279101,0.32530946290051493,0.0001122814727620362,0.019724195519701074,0,0.9632189426528063,0.004028415522353626,0,4.224937957538224,0
0091,0.00857649086152806,0.023104234278337448,0.00011275322522936495,0.5329160245220645,0.00011700524929209862,0.3994579250906028,0.00019738623903645683,0.055376278733886834,0,1.0152113934089535,0.005836973237663282,2,5.327406680902777,2
0092,0.018637297170547146,0.02637242912619241,0.00040187375498264565,0.3502643818501383,1.7742565730437547e-05,0.21191614881778756,0.00014462412903781805,0.012395395289092167,0,0.686142096394915,0.0029062303878966155,0,3.4984120552959155,0
0093,0.010649129564832584,0.04622464225901358,0.0006764014236633589,0.4219476736971897,4.668145306278952e-05,0.24506035975634757,0.0006410989180019728,0.02048319291112504,0,0.8174475339544276,0.004794033364025864,0,4.215032302713092,0
0094,0.052538179341823824,0.03215503248128718,0.00015118279911418824,0.4977422611367318,2.02178384704426e-05,0.3274636153251894,6.422646877370085e-05,0.012105155796575374,0,0.9540173807766043,0.003801669599486068,0,4.975672200871771,0
0095,0.02093781172125428,0.017526415138547788,0.0001697880717219727,0.5491958467496766,0.0003392634710662627,0.3389390476599888,0.0007301462011280637,0.017000685268729648,0,1.0580998964845805,0.004217405582067942,0,5.47611272616421,0
0096,0.008325748513859942,0.013967534280554047,0.00010317838095754328,0.37751403722926236,2.934087661906209e-05,0.19701991165092236,0.0004185060391185402,0.01535176726367694,0,0.7620302917638287,0.004809212132316061,0,3.7737263559500995,0
0097,0.07252864688634872,0.020570185687998257,0.00021844438163645487,0.5536426676171167,0.0006198125587456726,0.3692088770014899,0.0009778950432392602,0.022034124039309485,0,1.0288023713036085,0.00580181360606236,2,5.505451244594519,2
0098,0.03361275775503492,0.024396071563862524,0.00028720306634744743,0.5443729825844109,0.0006964316912427387,0.4157169522184422,0.00020997048763622846,0.021128358985536052,0,1.0505384801789337,0.00622773288025103,3,5.430610253646587,3
0099,0.023981645060100143,0.05027004365841617,0.00025385797007971964,0.560481248785266,3.496917197623576e-05,0.39969925335842926,6.208798101922822e-05,0.02031443183082737,0,1.041908926453388,0.006454931574937685,0,5.599010577644735,0
0100,0.07002157840105865,0.08649976468371579,0.0015560671965851127,0.5544328927456795,0.00012230527858570473,0.2679504421380189,0.0011520481153593815,0.04071676416395397,0,1.0588540263056718,0.014976780748684684,132,5.529336277737891,132
0101,0.030075913558645945,0.04544685804648357,0.000161545034531093,0.4344186790832659,1.921759170111602e-05,0.24782239809268858,0.00013990527516535023,0.017564665441341203,0,0.8534179976041173,0.0036583868938863152,0,4.339032310254047,0
0102,0.01235679793210069,0.06487351442173481,0.0009059588149933322,0.5728450145849512,0.00016561555148516733,0.3459468281466114,0.0010562929887368638,0.034599052822940346,0,1.085362523566457,0.00865795528325918,39,5.7218184105169865,39
0103,0.025588005436353447,0.01823431496244293,0.0002482642656968643,0.42292104663927693,8.522866786959058e-05,0.3235085076537014,0.0006758013998898083,0.023649456487014095,0,0.8280202731287594,0.00520147180695082,3,4.221488541166728,3
0104,0.014256892576813698,0.06416196892174092,0.00048825042296396834,0.5284268866479397,0.0002000729319373144,0.3557114709417025,6.552936918694562e-05,0.011270023801970617,0,1.018068624326264,0.003248412918719879,0,5.281024328620794,0
0105,0.009552035729090374,0.09497784673518021,0.00035049536229216083,0.5152887630462647,0.0001329079283633149,0.2858481498559316,0.00018627370318097703,0.10150024983739322,0,0.7734470178487666,0.009188791331078356,4,5.149924136033813,4
0106,0.022529897945267812,0.055736235668114066,0.0005253596633163929,0.4452188175822061,0.00010689110675310809,0.30581615770620013,0.00010920804202025848,0.033805788394818265,0,0.8798571422147864,0.006122951958674275,0,4.449104126772462,0
0107,0.03400683889038674,0.027787670909961502,0.0003653449944254025,0.4587989552046663,0.00010583508893330902,0.3479528192123632,0.00026646983667760656,0.016584822725637445,0,0.8491373255553833,0.0046836990237774075,0,4.579164381097838,0
0108,0.03155833834951574,0.024847103257124973,0.0003652364989826775,0.4527056285665055,0.0001295286611892575,0.30241267090001384,0.00011428392400059845,0.2881886663682253,4,0.7653308823803555,0.010113554706161855,36,4.522908775833634,40
0109,0.010118115113162603,0.035425712868149356,0.00039537959365387715,0.3699060009761912,5.7852012373439534e-05,0.16517612698381065,0.00034802548525251326,0.021802613886832866,0,0.718342243708214,0.005115406003146108,0,3.697397248383169,0
0110,0.025291478765603587,0.08849752853142195,0.0016103518250535338,0.3891013109881575,0.00027205991800616935,0.2262171330702239,0.0005565076969387287,0.04020874070847635,0,0.6833720251135138,0.007085735550091206,2,3.8819730842575653,2
0111,0.024692179299280293,0.023000791172249947,0.0001940263317633683,0.5524676817118145,0.00017521536073722416,0.4051908365771419,0.00016017501081872968,0.03656740532925271,0,1.1789076200414192,0.006934730038689694,6,5.519715960853391,6
0112,0.03221765024141526,0.1406408426435438,0.00018035541282025386,0.5318768106296029,0.00013436723637514882,0.44631132000768686,0.00018781097649063293,0.013771526203932443,0,1.0381451744033776,0.0043982401018992905,0,5.314667884760067,0
0113,0.05812528268857436,0.025024716194962472,0.0004558555586765976,0.6213406735707906,0.0007591622233143907,0.4044191222545529,0.0008595242430451313,0.07809426112101829,0,1.1148410637046131,0.010496414087761943,48,6.173786716188197,48
0114,0.04924948658003952,0.06343903829449134,0.0011803533193747576,0.39157280362013613,0.00017745831866380264,0.14549341255968268,0.0009865206728321063,0.023300179121259645,0,0.7048909305368806,0.006163695892872042,3,3.902096461685395,3
0115,0.012505956979329921,0.013325735710064983,0.00010264651094366972,0.4391062194404523,0.00011417138193013166,0.3356863442531302,0.00012804540549958562,0.06842501444902976,0,0.7169289244897418,0.007205450189673554,4,4.388081398899762,4
0116,0.013312407345934347,0.06781606017275427,0.0002693132855612361,0.5642292597754435,3.1719909741988995e-05,0.3843309218910607,0.0002302738242260228,0.026842817620877805,0,1.040200951203794,0.006151927943275435,0,5.639159648544991,0
0117,0.015579283659188252,0.02508893866902452,0.0005665985939531919,0.37947022943001874,7.014257217234941e-05,0.23468216906928416,0.00035413220696214887,0.012424082934161983,0,0.7191614789701604,0.0037264216172477192,0,3.789116426376908,0
0118,0.04629501796096837,0.028737479612223532,0.00045158842431091117,0.6124740901890151,0.0005334424372804533,0.2946376598209416,0.0007492721257282149,0.1639962216738002,0,0.8908168783480158,0.012145768974383868,13,6.0812168306939025,13
0119,0.0125151859757341,0.05765878950297254,0.000827596551526087,0.3110070462825367,0.00011728175301277163,0.2038842622390009,8.854042157231918e-05,0.039220397731183604,0,0.5862320829665043,0.005814439034329966,0,3.108085558120144,0
0120,0.027303127187585072,0.06806861363236873,0.00018658166508906963,0.5624947171835672,0.00011382870597459448,0.40465157348958275,0.00019846217242226855,0.030779116063858546,0,1.0609694630883004,0.01038627988667856,11,5.551493152190963,11
0121,0.02558380585224902,0.10526155218048303,0.0006078387013316985,0.44169099653353455,4.7414879751266936e-05,0.29074125211746965,9.099541181812204e-05,0.08379669781843403,0,0.7696569579124511,0.00386328100358921,0,4.4137604369449805,0
