id,head_centering_score_mean,absolute_shoulder_slope_mean,shoulder_slope_var,shoulder_width_mean,shoulder_width_var,nose_shoulder_dist_mean,nose_shoulder_dist_var,hand_speed_mean,hand_to_face_touches,crossed_arms_score,core_speed_mean,posture_shift_count,engagement_score,agitation_score
0001,0.015225884773157125,0.06779450561458046,0.0009111486665406262,0.6171416278037191,0.00032551017609082274,0.3194571932766335,0.0007567638233677401,0.05167722245244912,0,1.1666351064631433,0.0072155112229896805,26,6.163162614617064,26
0002,0.026388324832464283,0.028222050094253392,0.0003740658298497433,0.49471595050034367,0.00013631087794258536,0.3685401748706944,0.0002946367284001992,0.019393626524616715,0,0.9457255197021834,0.0034911205710960215,0,4.92780205409334,0
0003,0.029647509709604062,0.020284244592799195,0.00027354469077488117,0.6548541356980615,0.00013349577853287212,0.2942399424370204,0.00035919616759687615,0.09978703042136605,0,1.1703741065298723,0.006621565601758786,4,6.541635998622248,4
